done,split,idx_in_split,overlay_path,image_path,mask_path,checker,check_date,notes
"","training","1954","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_16.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_16.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_16.png","","",""
"","training","1955","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_28.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_28.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_28.png","","",""
"","training","1956","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_31.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_31.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_31.png","","",""
"","training","1957","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_33.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_33.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_33.png","","",""
"","training","1958","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_36.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_36.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_36.png","","",""
"","training","1959","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_37.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_37.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_37.png","","",""
"","training","1960","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_38.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_38.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_38.png","","",""
"","training","1961","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_40.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_40.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_40.png","","",""
"","training","1962","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_41.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_41.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_41.png","","",""
"","training","1963","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_42.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_42.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_42.png","","",""
"","training","1964","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_43.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_43.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_43.png","","",""
"","training","1965","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_46.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_46.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_46.png","","",""
"","training","1966","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_47.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_47.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_47.png","","",""
"","training","1967","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_50.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_50.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_50.png","","",""
"","training","1968","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_52.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_52.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_52.png","","",""
"","training","1969","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_53.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_53.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_53.png","","",""
"","training","1970","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_54.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_54.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_54.png","","",""
"","training","1971","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_59.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_59.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_59.png","","",""
"","training","1972","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_62.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_62.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_62.png","","",""
"","training","1973","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_64.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_64.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_64.png","","",""
"","training","1974","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_66.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_66.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_66.png","","",""
"","training","1975","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_67.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_67.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_67.png","","",""
"","training","1976","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_71.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_71.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_71.png","","",""
"","training","1977","data/CLP_dataset/clp2k/annotations_overlay/training/xiaoyuncun_qiushanxinglvtu_72.jpg","data/CLP_dataset/clp2k/images/training/xiaoyuncun_qiushanxinglvtu_72.jpg","data/CLP_dataset/clp2k/annotations/training/xiaoyuncun_qiushanxinglvtu_72.png","","",""
"","training","1978","data/CLP_dataset/clp2k/annotations_overlay/training/yun-shouping_sunset-along-the-floral-embankment_part_1.jpg","data/CLP_dataset/clp2k/images/training/yun-shouping_sunset-along-the-floral-embankment_part_1.jpg","data/CLP_dataset/clp2k/annotations/training/yun-shouping_sunset-along-the-floral-embankment_part_1.png","","",""
"","training","1979","data/CLP_dataset/clp2k/annotations_overlay/training/yun-shouping_sunset-along-the-floral-embankment_part_4.jpg","data/CLP_dataset/clp2k/images/training/yun-shouping_sunset-along-the-floral-embankment_part_4.jpg","data/CLP_dataset/clp2k/annotations/training/yun-shouping_sunset-along-the-floral-embankment_part_4.png","","",""
"","training","1980","data/CLP_dataset/clp2k/annotations_overlay/training/zeng-gang_charm-of-an-old-town_1.jpg","data/CLP_dataset/clp2k/images/training/zeng-gang_charm-of-an-old-town_1.jpg","data/CLP_dataset/clp2k/annotations/training/zeng-gang_charm-of-an-old-town_1.png","","",""
"","training","1981","data/CLP_dataset/clp2k/annotations_overlay/training/zeng-gang_charm-of-an-old-town_4.jpg","data/CLP_dataset/clp2k/images/training/zeng-gang_charm-of-an-old-town_4.jpg","data/CLP_dataset/clp2k/annotations/training/zeng-gang_charm-of-an-old-town_4.png","","",""
"","training","1982","data/CLP_dataset/clp2k/annotations_overlay/training/zhangzeduan_Along_the_River_During_the_Qingming_Festival_142.jpg","data/CLP_dataset/clp2k/images/training/zhangzeduan_Along_the_River_During_the_Qingming_Festival_142.jpg","data/CLP_dataset/clp2k/annotations/training/zhangzeduan_Along_the_River_During_the_Qingming_Festival_142.png","","",""
"","training","1983","data/CLP_dataset/clp2k/annotations_overlay/training/zhangzeduan_Along_the_River_During_the_Qingming_Festival_96.jpg","data/CLP_dataset/clp2k/images/training/zhangzeduan_Along_the_River_During_the_Qingming_Festival_96.jpg","data/CLP_dataset/clp2k/annotations/training/zhangzeduan_Along_the_River_During_the_Qingming_Festival_96.png","","",""
"","training","1984","data/CLP_dataset/clp2k/annotations_overlay/training/zhao-gan_early-snow-on-the-river_26.jpg","data/CLP_dataset/clp2k/images/training/zhao-gan_early-snow-on-the-river_26.jpg","data/CLP_dataset/clp2k/annotations/training/zhao-gan_early-snow-on-the-river_26.png","","",""
"","training","1985","data/CLP_dataset/clp2k/annotations_overlay/training/zhao-ji_autumn-colors_2.jpg","data/CLP_dataset/clp2k/images/training/zhao-ji_autumn-colors_2.jpg","data/CLP_dataset/clp2k/annotations/training/zhao-ji_autumn-colors_2.png","","",""
"","training","1986","data/CLP_dataset/clp2k/annotations_overlay/training/zhao-ji_autumn-colors_3.jpg","data/CLP_dataset/clp2k/images/training/zhao-ji_autumn-colors_3.jpg","data/CLP_dataset/clp2k/annotations/training/zhao-ji_autumn-colors_3.png","","",""
"","training","1987","data/CLP_dataset/clp2k/annotations_overlay/training/zhao-ji_autumn-colors_4.jpg","data/CLP_dataset/clp2k/images/training/zhao-ji_autumn-colors_4.jpg","data/CLP_dataset/clp2k/annotations/training/zhao-ji_autumn-colors_4.png","","",""
"","training","1988","data/CLP_dataset/clp2k/annotations_overlay/training/zhao-ji_autumn-colors_7.jpg","data/CLP_dataset/clp2k/images/training/zhao-ji_autumn-colors_7.jpg","data/CLP_dataset/clp2k/annotations/training/zhao-ji_autumn-colors_7.png","","",""
"","training","1989","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_10.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_10.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_10.png","","",""
"","training","1990","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_17.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_17.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_17.png","","",""
"","training","1991","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_19.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_19.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_19.png","","",""
"","training","1992","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_20.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_20.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_20.png","","",""
"","training","1993","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_37.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_37.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_37.png","","",""
"","training","1994","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_38.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_38.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_38.png","","",""
"","training","1995","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_40.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_40.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_40.png","","",""
"","training","1996","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_42.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_42.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_42.png","","",""
"","training","1997","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_43.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_43.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_43.png","","",""
"","training","1998","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_53.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_53.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_53.png","","",""
"","training","1999","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_55.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_55.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_55.png","","",""
"","training","2000","data/CLP_dataset/clp2k/annotations_overlay/training/zouzhe_xiangjiaoqiuwutu_8.jpg","data/CLP_dataset/clp2k/images/training/zouzhe_xiangjiaoqiuwutu_8.jpg","data/CLP_dataset/clp2k/annotations/training/zouzhe_xiangjiaoqiuwutu_8.png","","",""
"","validation","1","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_12.jpg","data/CLP_dataset/clp2k/images/validation/harvard_12.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_12.png","","",""
"","validation","2","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_16.jpg","data/CLP_dataset/clp2k/images/validation/harvard_16.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_16.png","","",""
"","validation","3","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_21.jpg","data/CLP_dataset/clp2k/images/validation/harvard_21.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_21.png","","",""
"","validation","4","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_22.jpg","data/CLP_dataset/clp2k/images/validation/harvard_22.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_22.png","","",""
"","validation","5","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_27.jpg","data/CLP_dataset/clp2k/images/validation/harvard_27.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_27.png","","",""
"","validation","6","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_35.jpg","data/CLP_dataset/clp2k/images/validation/harvard_35.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_35.png","","",""
"","validation","7","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_39.jpg","data/CLP_dataset/clp2k/images/validation/harvard_39.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_39.png","","",""
"","validation","8","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_44.jpg","data/CLP_dataset/clp2k/images/validation/harvard_44.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_44.png","","",""
"","validation","9","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_54.jpg","data/CLP_dataset/clp2k/images/validation/harvard_54.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_54.png","","",""
"","validation","10","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_63.jpg","data/CLP_dataset/clp2k/images/validation/harvard_63.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_63.png","","",""
"","validation","11","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_78.jpg","data/CLP_dataset/clp2k/images/validation/harvard_78.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_78.png","","",""
"","validation","12","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_89.jpg","data/CLP_dataset/clp2k/images/validation/harvard_89.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_89.png","","",""
"","validation","13","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_9.jpg","data/CLP_dataset/clp2k/images/validation/harvard_9.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_9.png","","",""
"","validation","14","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_97.jpg","data/CLP_dataset/clp2k/images/validation/harvard_97.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_97.png","","",""
"","validation","15","data/CLP_dataset/clp2k/annotations_overlay/validation/harvard_99.jpg","data/CLP_dataset/clp2k/images/validation/harvard_99.jpg","data/CLP_dataset/clp2k/annotations/validation/harvard_99.png","","",""
"","validation","16","data/CLP_dataset/clp2k/annotations_overlay/validation/met_100.jpg","data/CLP_dataset/clp2k/images/validation/met_100.jpg","data/CLP_dataset/clp2k/annotations/validation/met_100.png","","",""
"","validation","17","data/CLP_dataset/clp2k/annotations_overlay/validation/met_110.jpg","data/CLP_dataset/clp2k/images/validation/met_110.jpg","data/CLP_dataset/clp2k/annotations/validation/met_110.png","","",""
"","validation","18","data/CLP_dataset/clp2k/annotations_overlay/validation/met_1108.jpg","data/CLP_dataset/clp2k/images/validation/met_1108.jpg","data/CLP_dataset/clp2k/annotations/validation/met_1108.png","","",""
